score_date,symbol,enhanced_fund_score,earnings_quality,sales_growth,financial_strength,institutional_backing,processed_date,source_file
2026-07-07,DALMIASUG,57.1,50.6,63.33,57.5,63.5,2026-07-07,tracker_enrich_derived
2025-08-11,DAMCAPITAL,54.19,51.19,55.0,57.05,57.0,,organized/data/fundamental_scores_database.csv
2026-06-20,DAMCAPITAL,59.18,50.0,53.33,79.75,66.0,2026-06-20,tracker_enrich_derived
2025-08-11,DAMODARIND,71.59,74.35,86.0,59.55,56.25,,organized/data/fundamental_scores_database.csv
2025-08-11,DANGEE,62.98,69.57,60.0,60.45,53.75,,organized/data/fundamental_scores_database.csv
2025-08-11,DATAMATICS,55.34,56.74,53.0,56.45,54.0,,organized/data/fundamental_scores_database.csv
2026-07-06,DATAMATICS,68.34,61.0,71.67,82.5,63.5,2026-07-06,tracker_enrich_derived
2026-08-15,DATAMATICS,65.83,50.75,80.0,80.0,63.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,DATAPATTNS,52.76,52.39,47.0,57.5,57.0,,organized/data/fundamental_scores_database.csv
2026-07-07,DATAPATTNS,60.4,55.0,55.0,70.0,71.0,2026-07-07,tracker_enrich_derived
2025-08-11,DAVANGERE,60.57,69.35,60.0,54.47,46.25,,organized/data/fundamental_scores_database.csv
2025-08-11,DBCORP,52.16,50.22,47.0,56.59,60.0,,organized/data/fundamental_scores_database.csv
2026-06-29,DBCORP,58.91,46.6,50.0,80.0,78.5,2026-06-29,tracker_enrich_derived
2025-08-11,DBEIL,71.14,69.78,92.0,58.41,57.0,,organized/data/fundamental_scores_database.csv
2025-08-11,DBL,59.47,55.65,67.0,57.27,60.0,,organized/data/fundamental_scores_database.csv
2026-06-22,DBL,62.56,70.75,43.33,62.0,73.5,2026-06-22,tracker_enrich_derived
2025-08-11,DBOL,54.44,55.0,51.0,57.95,54.0,,organized/data/fundamental_scores_database.csv
2026-07-29,DBOL,62.35,69.0,60.0,53.75,60.0,2026-07-29,tracker_enrich_derived
2025-08-11,DBREALTY,72.04,73.48,94.0,57.5,51.0,,organized/data/fundamental_scores_database.csv
2026-08-13,DBREALTY,65.17,63.75,71.67,63.0,61.0,2026-08-13,tracker_enrich_derived
2025-08-11,DBSTOCKBRO,59.25,67.83,56.0,55.91,46.25,,organized/data/fundamental_scores_database.csv
2025-08-11,DCAL,57.06,54.05,61.0,58.18,57.0,,organized/data/fundamental_scores_database.csv
2026-06-27,DCAL,75.12,88.25,71.67,57.0,70.0,2026-06-27,tracker_enrich_derived
2025-08-11,DCBBANK,51.91,50.0,51.0,53.82,56.0,,organized/data/fundamental_scores_database.csv
2026-06-18,DCBBANK,58.4,55.0,55.0,60.0,71.0,2026-06-18,tracker_enrich_derived
2025-08-11,DCI,53.58,50.22,55.0,58.41,53.75,,organized/data/fundamental_scores_database.csv
2026-07-31,DCI,73.61,69.0,93.33,65.75,63.5,2026-07-31,tracker_enrich_derived
2025-08-11,DCM,67.84,72.61,76.0,60.71,51.0,,organized/data/fundamental_scores_database.csv
2025-08-11,DCMFINSERV,44.31,46.43,30.0,52.94,51.0,,organized/data/fundamental_scores_database.csv
2025-08-11,DCMNVL,52.09,51.96,47.0,57.27,54.0,,organized/data/fundamental_scores_database.csv
2026-08-13,DCMNVL,69.03,88.25,53.33,57.0,60.0,2026-08-13,tracker_enrich_derived
2025-08-11,DCMSHRIRAM,61.96,68.26,60.0,59.55,51.67,,organized/data/fundamental_scores_database.csv
2026-07-06,DCMSHRIRAM,68.83,76.0,55.0,68.25,73.5,2026-07-06,tracker_enrich_derived
2025-08-11,DCMSRIND,53.41,51.09,51.0,56.14,60.0,,organized/data/fundamental_scores_database.csv
2025-08-11,DCW,64.46,66.22,74.6,56.14,54.0,,organized/data/fundamental_scores_database.csv
2025-08-11,DCXINDIA,62.14,56.3,81.0,56.36,54.0,,organized/data/fundamental_scores_database.csv
2026-07-07,DCXINDIA,50.68,46.25,48.33,51.75,65.0,2026-07-07,tracker_enrich_derived
2025-08-11,DDEVPLSTIK,52.26,49.57,51.0,55.68,57.0,,organized/data/fundamental_scores_database.csv
2026-06-20,DDEVPLSTIK,61.68,55.0,55.0,82.0,63.5,2026-06-20,tracker_enrich_derived
2025-08-11,DECCANCE,70.52,74.35,86.0,55.91,54.0,,organized/data/fundamental_scores_database.csv
2026-08-04,DECCANCE,79.72,87.0,91.67,53.75,75.0,2026-08-04,tracker_enrich_derived
2026-07-03,DECNGOLD,61.75,46.25,95.0,63.0,46.0,2026-07-03,tracker_enrich_derived
2026-08-15,DECNGOLD,56.65,30.0,95.0,70.0,46.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,DEEDEV,67.63,72.83,70.0,57.73,63.0,,organized/data/fundamental_scores_database.csv
2026-08-13,DEEDEV,61.1,59.6,58.33,54.5,78.5,2026-08-13,tracker_enrich_derived
2025-08-11,DEEPAKFERT,70.76,75.43,76.0,62.95,60.0,,organized/data/fundamental_scores_database.csv
2026-06-17,DEEPAKFERT,52.44,36.6,65.0,54.5,71.0,2026-06-17,tracker_enrich_derived
2025-08-11,DEEPAKNTR,59.32,61.3,57.0,57.73,60.0,,organized/data/fundamental_scores_database.csv
2026-06-20,DEEPAKNTR,56.12,47.6,48.33,68.0,76.0,2026-06-20,tracker_enrich_derived
2026-08-15,DEEPAKNTR,49.5,35.75,40.0,69.0,76.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,DEEPENR,61.26,64.74,64.0,56.32,54.0,,organized/data/fundamental_scores_database.csv
2025-08-11,DEEPINDS,62.64,63.48,74.6,58.0,46.67,,organized/data/fundamental_scores_database.csv
2026-06-18,DEEPINDS,78.81,78.0,88.33,80.0,63.5,2026-06-18,tracker_enrich_derived
2025-08-11,DELHIVERY,53.74,51.96,47.0,57.27,65.0,,organized/data/fundamental_scores_database.csv
2026-07-03,DELHIVERY,67.32,57.5,71.67,63.0,92.0,2026-07-03,tracker_enrich_derived
2026-08-15,DELHIVERY,57.95,45.0,80.0,58.5,55.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,DELPHIFX,51.81,49.35,55.0,56.36,47.0,,organized/data/fundamental_scores_database.csv
2025-08-11,DELTACORP,50.21,50.65,47.0,52.73,51.0,,organized/data/fundamental_scores_database.csv
2025-08-11,DELTAMAGNT,68.14,68.7,82.0,58.64,56.25,,organized/data/fundamental_scores_database.csv
2025-08-11,DEN,52.64,53.1,47.0,55.5,57.0,,organized/data/fundamental_scores_database.csv
2026-06-20,DENTA,67.85,65.6,73.33,68.75,63.5,2026-06-20,tracker_enrich_derived
2026-06-20,DEVYANI,58.91,48.25,68.33,50.0,83.5,2026-06-20,tracker_enrich_derived
2026-06-20,DHAMPURSUG,64.07,73.6,53.33,60.75,61.0,2026-06-20,tracker_enrich_derived
2026-08-03,DHANUKA,79.84,86.0,66.67,85.0,78.5,2026-08-03,tracker_enrich_derived
2026-06-22,DHARMAJ,78.03,80.0,90.0,66.25,68.5,2026-06-22,tracker_enrich_derived
2026-06-16,DIACABS,78.24,83.75,91.67,61.5,63.5,2026-06-16,tracker_enrich_derived
2026-08-05,DIAMINESQ,67.27,77.5,61.67,59.25,60.0,2026-08-05,tracker_enrich_derived
2026-08-03,DIAMONDYD,67.43,70.0,63.33,65.5,70.0,2026-08-03,tracker_enrich_derived
2026-08-13,DICIND,64.0,55.0,55.0,77.5,85.0,2026-08-13,tracker_enrich_derived
2026-06-17,DIFFNKG,84.62,89.6,90.0,76.25,73.5,2026-06-17,tracker_enrich_derived
2026-07-03,DIGITIDE,48.4,32.5,45.0,64.5,75.0,2026-07-03,tracker_enrich_derived
2025-08-11,DIVGIITTS,49.92,50.71,42.14,54.25,55.0,,organized/data/fundamental_scores_database.csv
2026-07-03,DIVGIITTS,57.27,55.0,55.0,45.0,83.5,2026-07-03,tracker_enrich_derived
2026-07-07,DIVISLAB,80.92,85.0,71.67,85.0,80.0,2026-07-07,tracker_enrich_derived
2026-06-20,DIXON,77.3,73.0,75.0,89.75,76.0,2026-06-20,tracker_enrich_derived
2026-08-15,DIXON,84.96,81.25,92.5,89.67,76.0,2026-08-15,compute_fund_scores_from_db
2026-06-29,DJML,82.2,92.0,95.0,63.25,60.0,2026-06-29,tracker_enrich_derived
2026-07-07,DLF,66.89,69.0,51.67,73.0,78.5,2026-07-07,tracker_enrich_derived
2026-06-17,DLINKINDIA,63.37,54.0,71.67,74.25,60.0,2026-06-17,tracker_enrich_derived
2026-07-07,DMART,67.17,55.0,70.0,79.5,78.5,2026-07-07,tracker_enrich_derived
2026-06-25,DMCC,76.0,84.0,85.0,60.75,60.0,2026-06-25,tracker_enrich_derived
2026-07-31,DODLA,63.18,44.0,68.33,82.5,80.0,2026-07-31,tracker_enrich_derived
2026-06-27,DOLLAR,77.14,82.0,81.67,68.25,68.5,2026-06-27,tracker_enrich_derived
2026-07-21,DOLPHIN,84.53,91.0,95.0,70.5,68.5,2026-07-21,tracker_enrich_derived
2026-06-22,DOMS,76.2,70.6,78.33,79.25,83.5,2026-06-22,tracker_enrich_derived
2026-07-08,DPABHUSHAN,69.19,70.0,71.67,68.75,63.5,2026-07-08,tracker_enrich_derived
2026-06-23,DPWIRES,54.27,55.0,55.0,45.0,63.5,2026-06-23,tracker_enrich_derived
2026-06-17,DREDGECORP,55.77,55.0,55.0,45.0,73.5,2026-06-17,tracker_enrich_derived
2026-07-07,DRREDDY,51.57,31.0,51.67,74.25,76.0,2026-07-07,tracker_enrich_derived
2026-06-20,DSSL,71.61,69.0,83.33,68.25,63.5,2026-06-20,tracker_enrich_derived
2026-08-10,DVL,74.91,88.0,78.33,53.0,63.5,2026-08-10,tracker_enrich_derived
2026-06-20,DYCL,61.68,55.0,55.0,82.0,63.5,2026-06-20,tracker_enrich_derived
2026-08-15,DYCL,56.27,55.0,55.0,55.0,63.5,2026-08-15,2026-08-15
2026-06-29,E2E,53.15,55.0,55.0,45.0,56.0,2026-06-29,tracker_enrich_derived
2025-08-11,EBGNG,52.87,49.57,55.0,55.22,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,EBGNG,80.68,81.0,95.0,71.25,68.5,2026-06-29,tracker_enrich_derived
2026-06-27,ECLERX,79.92,77.0,76.67,89.75,80.0,2026-06-27,tracker_enrich_derived
2026-08-15,ECLERX,86.31,86.25,87.5,89.67,80.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,EDELWEISS,72.31,75.0,92.0,55.29,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,EDELWEISS,65.15,75.0,55.0,53.75,71.0,2026-07-07,tracker_enrich_derived
2026-06-20,EFCIL,80.25,90.0,85.0,62.5,70.0,2026-06-20,tracker_enrich_derived
2026-06-23,EGOLD,55.0,55.0,55.0,55.0,55.0,2026-06-23,tracker_enrich_derived
2026-06-20,EICHERMOT,80.42,81.0,71.67,89.75,81.0,2026-06-20,tracker_enrich_derived
2026-06-27,EIDPARRY,52.82,34.0,56.67,68.25,76.0,2026-06-27,tracker_enrich_derived
2026-08-15,EIDPARRY,56.89,36.25,72.5,64.33,76.0,2026-08-15,compute_fund_scores_from_db
2026-06-20,EIEL,74.37,74.6,85.0,68.75,63.5,2026-06-20,tracker_enrich_derived
2026-06-18,EIFFL,54.27,55.0,55.0,45.0,63.5,2026-06-18,tracker_enrich_derived
2026-06-20,EIHOTEL,64.75,54.0,65.0,85.0,66.0,2026-06-20,tracker_enrich_derived
2026-06-22,EIMCOELECO,82.63,92.0,93.33,66.75,61.0,2026-06-22,tracker_enrich_derived
2026-08-15,EIMCOELECO,82.04,88.25,92.5,72.33,61.0,2026-08-15,compute_fund_scores_from_db
2026-06-22,EKC,69.62,85.0,45.0,74.25,63.5,2026-06-22,tracker_enrich_derived
2026-08-06,ELDEHSG,62.18,49.0,83.33,63.75,60.0,2026-08-06,tracker_enrich_derived
2026-06-17,ELECON,65.22,46.0,81.67,79.5,70.0,2026-06-17,tracker_enrich_derived
2026-07-06,ELECTHERM,54.4,46.25,60.0,62.5,56.0,2026-07-06,tracker_enrich_derived
2025-08-11,ELGIEQUIP,51.28,51.96,44.17,56.04,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,ELGIEQUIP,78.31,81.6,71.67,85.5,71.0,2026-07-07,tracker_enrich_derived
2026-07-03,ELIN,51.73,31.0,68.33,69.25,56.0,2026-07-03,tracker_enrich_derived
2026-07-06,ELIQUID,55.0,55.0,55.0,55.0,55.0,2026-07-06,tracker_enrich_derived
2026-06-20,ELLEN,60.77,55.0,55.0,70.0,73.5,2026-06-20,tracker_enrich_derived
2026-07-03,ELPROINTL,69.94,69.0,76.67,60.75,73.5,2026-07-03,tracker_enrich_derived
2026-06-27,EMAMILTD,60.1,50.0,40.0,90.5,80.0,2026-06-27,tracker_enrich_derived
2026-07-22,EMAMIPAP,57.27,55.0,55.0,60.0,63.5,2026-07-22,tracker_enrich_derived
2025-08-11,EMCURE,52.65,51.96,47.5,58.7,55.0,,organized/data/fundamental_scores_database.csv
2026-07-06,EMCURE,77.67,81.6,75.0,76.25,73.5,2026-07-06,tracker_enrich_derived
2026-08-15,EMCURE,82.0,88.75,85.0,85.0,55.0,2026-08-15,compute_fund_scores_from_db
2026-06-20,EMIL,56.56,48.0,53.33,57.5,83.5,2026-06-20,tracker_enrich_derived
2026-07-28,EMKAY,62.05,74.6,48.33,53.0,63.5,2026-07-28,tracker_enrich_derived
2026-06-23,EMMBI,70.41,86.0,68.33,47.0,63.5,2026-06-23,tracker_enrich_derived
2026-06-29,EMMVEE,82.48,80.0,95.0,78.5,73.5,2026-06-29,tracker_enrich_derived
2026-08-15,EMMVEE,79.74,76.25,95.0,72.33,73.5,2026-08-15,compute_fund_scores_from_db
2026-06-20,EMSLIMITED,46.68,36.6,41.67,60.5,63.5,2026-06-20,tracker_enrich_derived
2026-06-27,EMUDHRA,80.57,81.0,81.67,82.5,75.0,2026-06-27,tracker_enrich_derived
2025-08-11,ENDURANCE,51.27,49.57,47.5,56.59,55.0,,organized/data/fundamental_scores_database.csv
2026-07-08,ENDURANCE,80.45,79.6,83.33,80.0,78.5,2026-07-08,tracker_enrich_derived
2026-08-15,ENDURANCE,79.78,77.0,87.5,76.67,78.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,ENGINERSIN,54.9,53.1,55.0,58.33,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,ENGINERSIN,71.19,70.6,60.0,83.5,75.0,2026-07-07,tracker_enrich_derived
2026-08-15,ENGINERSIN,78.43,82.0,77.5,90.0,55.0,2026-08-15,compute_fund_scores_from_db
2026-07-03,ENIL,54.88,50.0,45.0,63.0,73.5,2026-07-03,tracker_enrich_derived
2026-06-17,ENRIN,57.77,55.0,55.0,55.0,73.5,2026-06-17,tracker_enrich_derived
2026-06-20,ENTERO,75.25,80.0,85.0,53.75,75.0,2026-06-20,tracker_enrich_derived
2026-06-22,EPACK,44.42,28.0,61.67,43.25,61.0,2026-06-22,tracker_enrich_derived
2026-06-20,EPACKPEB,86.28,86.0,95.0,85.5,73.5,2026-06-20,tracker_enrich_derived
2026-08-15,EPACKPEB,83.48,83.75,95.0,76.0,73.5,2026-08-15,compute_fund_scores_from_db
2026-07-10,EPIGRAL,65.29,59.0,61.67,80.0,68.5,2026-07-10,tracker_enrich_derived
2025-08-11,EPL,50.44,49.57,44.17,56.59,55.0,,organized/data/fundamental_scores_database.csv
2026-06-18,EPL,74.17,77.0,71.67,74.0,71.0,2026-06-18,tracker_enrich_derived
2026-08-15,EPL,72.18,73.75,70.0,72.67,71.0,2026-08-15,compute_fund_scores_from_db
2026-06-20,ERIS,78.2,93.0,65.0,63.75,80.0,2026-06-20,tracker_enrich_derived
2026-06-27,ESCORTS,74.3,75.6,63.33,82.25,78.5,2026-06-27,tracker_enrich_derived
2026-08-15,ESCORTS,81.76,88.25,75.0,79.67,78.5,2026-08-15,compute_fund_scores_from_db
2026-06-20,ESILVER,55.0,55.0,55.0,55.0,55.0,2026-06-20,tracker_enrich_derived
2026-08-13,ESTER,74.09,85.0,76.67,57.0,63.5,2026-08-13,tracker_enrich_derived
2026-06-20,ETERNAL,64.15,46.25,85.0,53.0,92.0,2026-06-20,tracker_enrich_derived
2026-08-15,ETERNAL,61.02,30.0,95.0,57.33,92.0,2026-08-15,compute_fund_scores_from_db
2026-07-10,ETHOSLTD,63.02,54.6,68.33,60.5,80.0,2026-07-10,tracker_enrich_derived
2026-06-29,EUREKAFORB,69.15,67.6,68.33,66.25,78.5,2026-06-29,tracker_enrich_derived
2026-06-20,EUROPRATIK,73.54,61.0,86.67,86.0,68.5,2026-06-20,tracker_enrich_derived
2026-06-20,EVEREADY,71.28,87.0,48.33,72.5,66.0,2026-06-20,tracker_enrich_derived
2026-06-25,EVERESTIND,43.75,28.75,50.0,46.25,70.0,2026-06-25,tracker_enrich_derived
2026-06-16,EXICOM,61.34,45.0,91.67,50.75,68.5,2026-06-16,tracker_enrich_derived
2025-08-11,EXIDEIND,51.12,51.96,44.17,55.23,55.0,,organized/data/fundamental_scores_database.csv
2026-07-03,EXIDEIND,66.2,63.0,65.0,66.75,76.0,2026-07-03,tracker_enrich_derived
2026-08-15,EXIDEIND,62.2,60.0,60.0,59.0,76.0,2026-08-15,compute_fund_scores_from_db
2026-07-07,EXPLEOSOL,73.18,76.6,61.67,88.0,63.5,2026-07-07,tracker_enrich_derived
2026-06-22,FABTECH,68.88,59.6,91.67,63.0,63.5,2026-06-22,tracker_enrich_derived
2026-06-17,FACT,46.06,28.0,58.33,53.75,63.5,2026-06-17,tracker_enrich_derived
2026-08-15,FACT,38.48,28.75,32.5,46.67,63.5,2026-08-15,compute_fund_scores_from_db
2026-06-24,FAIRCHEMOR,55.77,55.0,55.0,45.0,73.5,2026-06-24,tracker_enrich_derived
2026-08-13,FAZE3Q,47.9,34.0,55.0,57.75,60.0,2026-08-13,tracker_enrich_derived
2026-06-20,FDC,73.86,73.6,70.0,79.5,73.5,2026-06-20,tracker_enrich_derived
2025-08-11,FEDERALBNK,55.83,55.95,55.0,57.22,55.0,,organized/data/fundamental_scores_database.csv
2026-07-06,FEDERALBNK,65.72,71.25,55.0,48.33,92.0,2026-07-06,tracker_enrich_derived
2026-08-15,FEDERALBNK,69.55,65.0,75.0,55.0,92.0,2026-08-15,compute_fund_scores_from_db
2026-06-18,FEDFINA,61.52,55.0,55.0,70.0,78.5,2026-06-18,tracker_enrich_derived
2026-07-06,FERMENTA,65.51,60.75,58.33,85.5,63.5,2026-07-06,tracker_enrich_derived
2025-08-11,FIEMIND,49.06,51.3,36.11,56.3,55.0,,organized/data/fundamental_scores_database.csv
2026-07-31,FIEMIND,80.22,82.6,78.33,81.75,75.0,2026-07-31,tracker_enrich_derived
2025-08-11,FINCABLES,50.3,50.22,45.83,52.5,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,FINCABLES,72.03,67.0,83.33,68.75,71.0,2026-06-29,tracker_enrich_derived
2026-08-13,FINEORG,73.03,70.0,65.0,85.0,78.5,2026-08-13,tracker_enrich_derived
2025-08-11,FINOPB,52.98,50.24,55.0,54.44,55.0,,organized/data/fundamental_scores_database.csv
2026-06-20,FINOPB,54.27,55.0,55.0,45.0,63.5,2026-06-20,tracker_enrich_derived
2026-06-20,FINPIPE,64.78,64.0,58.33,66.75,75.0,2026-06-20,tracker_enrich_derived
2026-06-29,FIRSTCRY,63.38,61.25,58.33,60.0,82.0,2026-06-29,tracker_enrich_derived
2026-08-15,FIRSTCRY,70.88,73.33,75.0,52.5,82.0,2026-08-15,compute_fund_scores_from_db
2026-06-20,FIVESTAR,58.6,55.0,55.0,61.0,71.0,2026-06-20,tracker_enrich_derived
2026-06-22,FLAIR,74.25,75.6,68.33,79.5,73.5,2026-06-22,tracker_enrich_derived
2026-06-18,FLUOROCHEM,65.38,60.0,65.0,66.75,78.5,2026-06-18,tracker_enrich_derived
2026-08-15,FLUOROCHEM,58.2,53.75,52.5,59.0,78.5,2026-08-15,compute_fund_scores_from_db
2026-06-22,FMGOETZE,69.63,73.6,56.67,82.5,63.5,2026-06-22,tracker_enrich_derived
2026-06-29,FORCEMOT,80.55,75.6,83.33,92.25,73.5,2026-06-29,tracker_enrich_derived
2026-06-18,FORTIS,79.57,90.0,71.67,71.25,76.0,2026-06-18,tracker_enrich_derived
2026-08-15,FORTIS,80.7,88.75,80.0,69.0,76.0,2026-08-15,compute_fund_scores_from_db
2026-06-29,FRACTAL,73.15,71.0,75.0,76.75,71.0,2026-06-29,tracker_enrich_derived
2026-08-15,FRACTAL,72.17,64.5,85.0,72.33,71.0,2026-08-15,compute_fund_scores_from_db
2026-08-13,FRONTSP,76.35,81.5,95.0,55.0,60.0,2026-08-13,tracker_enrich_derived
2026-06-20,FSL,77.22,75.6,78.33,77.0,80.0,2026-06-20,tracker_enrich_derived
2026-08-15,FSL,76.08,70.75,85.0,72.67,80.0,2026-08-15,compute_fund_scores_from_db
2026-06-20,FUSION,56.0,55.0,55.0,45.0,75.0,2026-06-20,tracker_enrich_derived
2025-08-11,GABRIEL,48.43,49.57,36.88,55.68,55.0,,organized/data/fundamental_scores_database.csv
2026-06-29,GABRIEL,73.99,68.0,71.67,85.5,78.5,2026-06-29,tracker_enrich_derived
2025-08-11,GAEL,59.04,62.3,62.6,51.11,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,GAEL,70.77,76.6,65.0,68.0,68.5,2026-07-07,tracker_enrich_derived
2026-06-20,GAIL,52.55,38.0,45.0,70.5,80.0,2026-06-20,tracker_enrich_derived
2026-06-16,GALAPREC,78.51,84.6,86.67,66.25,65.0,2026-06-16,tracker_enrich_derived
2025-08-11,GALLANTT,67.18,73.48,70.0,60.21,55.0,,organized/data/fundamental_scores_database.csv
2026-07-20,GALLANTT,75.58,86.6,61.67,80.0,63.5,2026-07-20,tracker_enrich_derived
2026-06-18,GANDHAR,63.26,67.0,53.33,68.0,63.5,2026-06-18,tracker_enrich_derived
2026-06-24,GANECOS,59.52,47.6,68.33,63.75,71.0,2026-06-24,tracker_enrich_derived
2026-06-16,GANESHBE,65.71,72.6,56.67,74.25,51.0,2026-06-16,tracker_enrich_derived
2026-06-29,GANESHCP,60.77,55.0,55.0,70.0,73.5,2026-06-29,tracker_enrich_derived
2026-07-03,GANESHHOU,59.07,62.0,40.0,73.75,63.5,2026-07-03,tracker_enrich_derived
2025-08-11,GARFAR,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,GARFIBRES,51.41,50.22,47.0,56.59,55.0,,organized/data/fundamental_scores_database.csv
2026-06-20,GARFIBRES,61.85,48.0,60.0,82.0,75.0,2026-06-20,tracker_enrich_derived
2026-06-23,GARUDA,82.38,86.0,85.0,82.25,68.5,2026-06-23,tracker_enrich_derived
2026-06-29,GCSL,65.41,78.0,48.33,63.0,63.5,2026-06-29,tracker_enrich_derived
2026-08-15,GCSL,74.03,83.75,60.0,80.0,63.5,2026-08-15,compute_fund_scores_from_db
2026-06-29,GEMAROMA,54.12,47.6,53.33,60.0,65.0,2026-06-29,tracker_enrich_derived
2026-06-20,GENESYS,66.23,66.0,83.33,53.0,56.0,2026-06-20,tracker_enrich_derived
2026-06-20,GENUSPOWER,82.09,88.6,95.0,65.0,66.0,2026-06-20,tracker_enrich_derived
2026-08-15,GENUSPOWER,84.82,88.25,95.0,79.33,66.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,GESHIP,55.39,57.61,47.0,61.74,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,GESHIP,74.2,83.0,50.0,85.5,76.0,2026-07-07,tracker_enrich_derived
2026-06-29,GHCL,54.0,44.0,40.0,82.5,66.0,2026-06-29,tracker_enrich_derived
2026-07-03,GHCLTEXTIL,53.9,55.0,55.0,45.0,61.0,2026-07-03,tracker_enrich_derived
2026-06-20,GICHSGFIN,51.07,48.75,55.0,43.33,61.0,2026-06-20,tracker_enrich_derived
2025-08-11,GICRE,57.57,58.16,65.0,49.05,55.0,,organized/data/fundamental_scores_database.csv
2026-07-07,GICRE,74.35,85.6,58.33,68.75,78.5,2026-07-07,tracker_enrich_derived
2026-08-15,GICRE,76.08,83.25,60.0,80.0,78.5,2026-08-15,compute_fund_scores_from_db
2026-06-18,GIPCL,61.5,55.0,55.0,80.0,65.0,2026-06-18,tracker_enrich_derived
2026-06-20,GKENERGY,76.43,77.6,76.67,76.0,73.5,2026-06-20,tracker_enrich_derived
2026-06-29,GKSL,81.62,88.75,95.0,60.5,68.5,2026-06-29,tracker_enrich_derived
2026-06-17,GLAND,81.48,86.0,73.33,80.0,85.0,2026-06-17,tracker_enrich_derived
2026-06-20,GLAXO,72.01,73.0,53.33,92.25,73.5,2026-06-20,tracker_enrich_derived
2026-08-15,GLAXO,77.12,81.25,60.0,93.0,73.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,GLENMARK,60.6,71.52,46.25,60.87,55.0,,organized/data/fundamental_scores_database.csv
2026-07-08,GLENMARK,78.13,78.0,68.33,92.25,76.0,2026-07-08,tracker_enrich_derived
2026-08-15,GLENMARK,86.46,91.25,82.5,89.67,76.0,2026-08-15,compute_fund_scores_from_db
2026-08-13,GLOBAL,56.71,50.0,43.33,81.75,63.5,2026-08-13,tracker_enrich_derived
2026-07-28,GLOBALVECT,54.27,55.0,55.0,45.0,63.5,2026-07-28,tracker_enrich_derived
2026-07-09,GLOBUSSPR,63.22,62.0,51.67,71.25,75.0,2026-07-09,tracker_enrich_derived
2026-07-06,GMBREW,77.23,88.0,75.0,68.75,63.5,2026-07-06,tracker_enrich_derived
2025-08-11,GMDCLTD,48.44,51.19,36.43,53.04,55.0,,organized/data/fundamental_scores_database.csv
2026-07-08,GMDCLTD,71.65,78.6,58.33,76.75,68.5,2026-07-08,tracker_enrich_derived
2026-07-10,GMMPFAUDLR,64.2,61.0,65.0,64.5,71.0,2026-07-10,tracker_enrich_derived
2026-08-15,GMMPFAUDLR,59.1,52.5,65.0,56.0,71.0,2026-08-15,compute_fund_scores_from_db
2026-06-17,GMRAIRPORT,83.49,93.75,76.67,71.5,83.5,2026-06-17,tracker_enrich_derived
2026-08-15,GMRAIRPORT,86.61,93.33,95.0,65.0,83.5,2026-08-15,compute_fund_scores_from_db
2026-07-06,GMRP&UI,58.32,49.0,71.67,54.5,66.0,2026-07-06,tracker_enrich_derived
2025-08-11,GNA,54.47,58.57,44.38,58.48,55.0,,organized/data/fundamental_scores_database.csv
2026-07-03,GNA,60.7,55.6,48.33,76.75,73.5,2026-07-03,tracker_enrich_derived
