"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE","CURRENT_PRICE_BACKTEST","CHANGE_1D_BACKTEST","CHANGE_1W_BACKTEST","CHANGE_1M_BACKTEST","TECHNICAL_SCORE_BACKTEST","RSI_BACKTEST","TREND_SIGNAL_BACKTEST","VOLUME","ANALYSIS_DATE_BACKTEST","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","VOLUME_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","TRADING_SIGNAL_BACKTEST","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","MAX_DRAWDOWN","SHARPE_RATIO","PROFIT_FACTOR","TOTAL_TRADES","ENHANCED_TRADING_SIGNAL","HAS_BACKTESTING_DATA","BACKTESTING_DATE"
53,"JAICORPLTD","JAICORPLTD","MID_CAP",142.42,14.66,16.26,NA,50.7,72.9,"STRONG_BULLISH",34.46,16,14,0,NA,2255961108.04,"HOLD",2025-09-02,120.1,0.59,-1.77,8.8,60,55.5,"STRONG_BULLISH",1001065,"2025-08-29",1,0.6,1,0.84,"Very High","HOLD",0.647982762008905,0.0402544570621103,8,0.114353652939941,"Fair",0.053423650120385,1.29878914565779,1.73032181374729,8,"STRONG_BUY_BACKTESTED",TRUE,20333
69,"TEGA","TEGA","MID_CAP",1995.6,3.2,8.28,NA,50.7,65.4,"STRONG_BULLISH",36.04,14,14,0,NA,1993473854.2,"HOLD",2025-09-02,1846.9,2.61,0.07,-2.95,80,51.9,"STRONG_BULLISH",141820,"2025-08-29",1,0.8,0.6,0.8,"Very High","STRONG_BUY",0.792097415821627,0.289543409831822,9,1.39268788301065,"Excellent",0.104752508015372,1.90644739510026,2.90410113008693,9,"STRONG_BUY_BACKTESTED",TRUE,20333
189,"IOB","IOB","SMALL_CAP",40,2.91,4.77,NA,50.7,70.6,"BULLISH",11.25,11,20,0,NA,821722277.18,"HOLD",2025-09-02,38.09,-0.24,0.71,-4.01,45,54.8,"BULLISH",4105179,"2025-08-29",1,0.45,1,0.78,"High","WEAK_HOLD",0.44910762370564,-0.0949334442499094,6,-0.172326661858147,"Poor",0.183903305639979,0.789906195481308,1.19549132646061,6,"WEAK_HOLD_BACKTESTED",TRUE,20333
281,"CELLO","CELLO","SMALL_CAP",568.75,6.31,4.67,NA,50.7,53.2,"BEARISH",3.34,5,18,15,54.29,495063260.15,"HOLD",2025-09-02,539.45,0.64,0.01,-14.04,17,36.3,"STRONG_BEARISH",98091,"2025-08-29",0.7,0.17,0.4,0.398,"Low","SELL",0.303920163866133,-0.122223600361031,2,-0.175588479964998,"Poor",0.266273942717817,0.311936132470146,1.08661014509853,2,"SELL_BACKTESTED",TRUE,20333
461,"UNIECOM","UNIECOM","MICRO_CAP",149.09,6.91,10.8,NA,50.7,68.1,"BULLISH",23.28,14,16,0,NA,247600240.74,"HOLD",2025-09-02,130.59,-1.66,-7.11,-2.23,45,50.7,"BULLISH",214948,"2025-08-29",1,0.45,0.6,0.66,"Medium","WEAK_HOLD",0.3625869453419,0.0189305205014534,6,0.0296989846114895,"Poor",0.177375955926254,0.796607926022261,0.901666113198735,6,"HOLD_BACKTESTED",TRUE,20333
582,"STOVEKRAFT","STOVEKRAFT","MICRO_CAP",669.8,6.44,1.6,NA,50.7,60.7,"STRONG_BULLISH",22.7,10,18,0,NA,155203362.5,"HOLD",2025-09-02,638.55,-0.22,-2.97,7.11,60,54,"BULLISH",97407,"2025-08-29",1,0.6,0.4,0.66,"Medium","HOLD",0.649654240719974,-0.0425901373382658,4,-0.121566013602648,"Poor",0.162552573438734,0.12316594934091,1.56058419700712,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
1601,"CHEVIOT","CHEVIOT","MICRO_CAP",1226.1,-0.02,-0.35,NA,50.7,58.6,"STRONG_BULLISH",16.31,7,10,15,50.23,3587088.5,"HOLD",2025-09-02,1186.8,-1.15,-1.19,1.62,60,48.4,"STRONG_BULLISH",1694,"2025-08-29",1,0.6,0.2,0.6,"Medium","HOLD",0.472128359554335,0.0655921753379516,8,0.124257812529149,"Fair",0.179787043342367,0.665768664795905,0.670441913418472,8,"HOLD_BACKTESTED",TRUE,20333
1700,"BHANDARI","BHANDARI","MICRO_CAP",5.07,1.81,1,NA,50.7,46.3,"BULLISH",0.35,3,13,25,70.62,2039276.13,"HOLD",2025-09-02,4.91,-1.21,-3.35,-13.86,27,36.4,"BULLISH",182948,"2025-08-29",0.7,0.27,0.6,0.498,"Low","SELL",0.433389141689986,-0.178063004347496,1,-0.314259781181374,"Poor",0.188223841972649,0.191500317119062,0.504033941659145,1,"SELL_BACKTESTED",TRUE,20333
16,"MRF","MRF","LARGE_CAP",153885,6.25,8.08,NA,50,64.2,"BULLISH",18.25,12,16,0,NA,4946087920,"HOLD",2025-09-02,140955,-0.93,-3.81,-7.55,45,41.1,"STRONG_BULLISH",7056,"2025-08-29",1,0.45,0.2,0.54,"Medium","WEAK_HOLD",0.517079103458673,0.0398861893685535,5,0.0825936290067748,"Fair",0.264642043318599,0.894243155606091,1.13527503586374,5,"WEAK_HOLD_BACKTESTED",TRUE,20333
443,"CHALET","CHALET","MICRO_CAP",1004.1,-1.53,-0.3,NA,50,62.3,"STRONG_BULLISH",15.65,10,10,20,66.69,258340395.5,"HOLD",2025-09-02,1010.3,-0.73,5.64,13.52,80,65.9,"STRONG_BULLISH",147054,"2025-08-29",1,0.8,0.6,0.8,"Very High","STRONG_BUY",0.757899839570746,0.267628046683967,14,1.10544349169142,"Excellent",0.081759594194591,2.89196327026002,1.88036916183773,14,"STRONG_BUY_BACKTESTED",TRUE,20333
448,"MAHSCOOTER","MAHSCOOTER","MICRO_CAP",16373,1.53,5,NA,50,66.9,"STRONG_BULLISH",21.78,10,17,0,NA,256870013,"HOLD",2025-09-02,15876,0.98,-0.83,9.19,95,60.4,"STRONG_BULLISH",14069,"2025-08-29",1,0.95,0.2,0.74,"High","STRONG_BUY",0.773151212837547,0.196876845159568,14,0.867877001337365,"Good",0.103469467989635,2.74705794593319,2.71896796231158,14,"BUY_BACKTESTED",TRUE,20333
1142,"NILASPACES","NILASPACES","MICRO_CAP",14.97,8.4,9.91,NA,50,63.2,"BULLISH",31.29,16,14,0,NA,25148118.43,"HOLD",2025-09-02,13.65,2.79,-6.06,-14.79,70,49.8,"BULLISH",793614,"2025-08-29",1,0.7,0.8,0.82,"Very High","BUY",0.770529792644083,0.199379620756954,12,0.868869310113574,"Good",0.127367325220257,2.69152650155593,2.77366431907285,12,"STRONG_BUY_BACKTESTED",TRUE,20333
1516,"SANDESH","SANDESH","MICRO_CAP",1268.9,4.27,4.67,NA,50,55.8,"BULLISH",14.49,10,18,0,NA,5391662.6,"HOLD",2025-09-02,1179,-2.74,-7.8,3.03,37,39.4,"BULLISH",1863,"2025-08-29",0.7,0.37,0.2,0.418,"Low","WEAK_HOLD",0.464248595060781,-0.0401872926275246,5,-0.0750110821120176,"Poor",0.213695510011166,0.310788178653456,0.58036226159893,5,"SELL_BACKTESTED",TRUE,20333
15,"NATIONALUM","NATIONALUM","LARGE_CAP",200.53,4.56,7.8,NA,49.3,65,"BULLISH",12.77,13,14,0,NA,4972626581.1,"WEAK_HOLD",2025-09-02,186.18,0.75,-2.68,-0.98,35,45.7,"BULLISH",5025373,"2025-08-29",1,0.35,1,0.74,"High","WEAK_HOLD",0.536164461728185,-0.0422702601761557,6,-0.0911319997895131,"Poor",0.126314913097303,0.714882897841744,1.127843866474,6,"WEAK_HOLD_BACKTESTED",TRUE,20333
34,"MOSCHIP","MOSCHIP","LARGE_CAP",188.78,9.85,13.2,NA,49.3,67.8,"BEARISH",11.57,13,16,0,NA,2903539679.78,"WEAK_HOLD",2025-09-02,168.7,1.87,-2.88,-4.07,35,49.7,"BULLISH",1002478,"2025-08-29",1,0.35,1,0.74,"High","WEAK_HOLD",0.396153024910018,-0.0315008608391508,4,-0.0521669597408462,"Poor",0.213605436298531,0.56704425807111,0.62019633220043,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
35,"BRITANNIA","BRITANNIA","LARGE_CAP",5891.5,0.77,2.19,NA,49.3,63,"BULLISH",9.23,5,13,15,52.36,2896685623.5,"WEAK_HOLD",2025-09-02,5824,1.8,5.91,0.65,75,60.4,"STRONG_BULLISH",699161,"2025-08-29",1,0.75,0.8,0.84,"Very High","BUY",0.653837752668187,0.172407060414553,10,0.498052753422566,"Good",0.0841493449639529,1.01716430764645,1.86930636595935,10,"STRONG_BUY_BACKTESTED",TRUE,20333
44,"AMBER","AMBER","LARGE_CAP",7645,0.18,5.75,NA,49.3,57.9,"BULLISH",21.05,6,10,15,59.89,2600773035,"WEAK_HOLD",2025-09-02,7267.5,0.19,-1.37,-4.38,55,47.9,"STRONG_BULLISH",258474,"2025-08-29",1,0.55,0.6,0.7,"High","HOLD",0.588910211855546,-0.0410319533431903,7,-0.0998126310273898,"Poor",0.23485359090846,0.531827388564125,1.0475826561451,7,"WEAK_HOLD_BACKTESTED",TRUE,20333
82,"CUMMINSIND","CUMMINSIND","MID_CAP",3826.4,-1.38,-0.26,NA,49.3,59.7,"STRONG_BULLISH",20.74,8,12,15,53.02,1640179854.4,"WEAK_HOLD",2025-09-02,3826.2,-0.23,1.98,7.25,80,62.7,"STRONG_BULLISH",430848,"2025-08-29",1,0.8,0.6,0.8,"Very High","STRONG_BUY",0.845063314819708,0.337241831002757,8,2.17664286937807,"Excellent",0.133354546828195,1.7624715550337,2.53378559730481,8,"STRONG_BUY_BACKTESTED",TRUE,20333
124,"SYRMA","SYRMA","MID_CAP",760.3,0.53,4.45,NA,49.3,63.7,"STRONG_BULLISH",53.84,11,15,0,NA,1222033600.65,"WEAK_HOLD",2025-09-02,753.25,1.98,3.88,8.02,90,62,"STRONG_BULLISH",998942,"2025-08-29",1,0.9,0.8,0.9,"Very High","STRONG_BUY",0.803006546292454,0.330781934084371,8,1.67915191017182,"Excellent",0.0700795344542712,2.13781052024569,2.77455847046804,8,"STRONG_BUY_BACKTESTED",TRUE,20333
387,"AVANTEL","AVANTEL","MICRO_CAP",154.52,2.35,4.33,NA,49.3,64.9,"BULLISH",3.52,7,15,15,51.41,327830841.51,"WEAK_HOLD",2025-09-02,149.76,2.81,12.64,-2.65,65,60.6,"STRONG_BULLISH",2485669,"2025-08-29",1,0.65,1,0.86,"Very High","BUY",0.789773897174746,0.0880612475425005,8,0.418888265344002,"Moderate",0.0797004219144583,1.85219121980481,2.92169672367163,8,"STRONG_BUY_BACKTESTED",TRUE,20333
388,"AURIONPRO","AURIONPRO","MICRO_CAP",1315.2,1.79,0.24,NA,49.3,40.5,"BEARISH",5.23,6,15,15,51.69,327655128.7,"WEAK_HOLD",2025-09-02,1325.2,3.18,-5.32,-16.83,25,40.1,"STRONG_BEARISH",129316,"2025-08-29",1,0.25,0.6,0.58,"Medium","SELL",0.402495423937216,-0.0853123938199133,3,-0.14278115555545,"Poor",0.223546153353527,0.751714254100807,0.55672829146497,3,"WEAK_HOLD_BACKTESTED",TRUE,20333
413,"PARAGMILK","PARAGMILK","MICRO_CAP",246,6.87,7.57,NA,49.3,59.4,"BULLISH",20.27,11,16,0,NA,301114111.85,"WEAK_HOLD",2025-09-02,226.78,-1.64,-0.64,-4.7,40,45.4,"BULLISH",272818,"2025-08-29",1,0.4,0.6,0.64,"Medium","WEAK_HOLD",0.548168546473607,-0.0501506939530373,5,-0.110994251421914,"Poor",0.240685382671654,0.265460481052287,1.233825510717,5,"WEAK_HOLD_BACKTESTED",TRUE,20333
752,"DEEPINDS","DEEPINDS","MICRO_CAP",554.7,-0.77,4.21,NA,49.3,60.5,"STRONG_BULLISH",33.17,12,6,20,62.64,91874147.05,"WEAK_HOLD",2025-09-02,536.9,-0.83,-2.34,14.12,80,56.2,"STRONG_BULLISH",329074,"2025-08-29",1,0.8,0.6,0.8,"Very High","STRONG_BUY",0.912786744255572,0.27663835384883,13,3.17197599708351,"Excellent",0.121264727320522,2.09767506108619,2.2321285167709,13,"STRONG_BUY_BACKTESTED",TRUE,20333
944,"CENTUM","CENTUM","MICRO_CAP",2769.6,-1.67,1.48,NA,49.3,63.7,"STRONG_BULLISH",25.78,12,6,20,64.92,48307203.6,"WEAK_HOLD",2025-09-02,2753.5,2.43,2.95,15.98,80,64.9,"STRONG_BULLISH",11148,"2025-08-29",1,0.8,0.2,0.68,"Medium","STRONG_BUY",0.687801330909133,0.144855835672934,11,0.463986076861758,"Good",0.140376359282527,1.74049636814743,1.74055833276361,11,"HOLD_BACKTESTED",TRUE,20333
1668,"AHLEAST","AHLEAST","MICRO_CAP",161.99,4.9,6.32,NA,49.3,59.4,"BULLISH",14.07,9,18,0,10,2472099.4,"WEAK_HOLD",2025-09-02,151.81,0.97,-3.6,-7.11,40,44.5,"BULLISH",2302,"2025-08-29",1,0.4,0.2,0.52,"Medium","WEAK_HOLD",0.54000663603656,-0.035081361036282,3,-0.0762649285502959,"Poor",0.296330274175853,0.408491085399874,1.27128859329969,3,"WEAK_HOLD_BACKTESTED",TRUE,20333
4,"SAMMAANCAP","SAMMAANCAP","LARGE_CAP",139.36,11.11,17.67,NA,48.7,68.5,"BULLISH",21.01,14,12,0,NA,11224099504.15,"WEAK_HOLD",2025-09-02,123.96,5.08,0.39,-4.39,43,51.7,"STRONG_BEARISH",68804305,"2025-08-29",1,0.43,1,0.772,"High","WEAK_HOLD",0.36533960304223,-0.00731398970820009,2,-0.0115242572929704,"Poor",0.122936589783058,0.661918933526613,0.595130763482302,2,"WEAK_HOLD_BACKTESTED",TRUE,20333
27,"NMDC","NMDC","LARGE_CAP",72.8,4.57,4.18,NA,48.7,58.9,"BULLISH",10.93,10,16,0,NA,3345797091.26,"WEAK_HOLD",2025-09-02,68.8,0.1,-2.71,0.23,33,41.8,"BULLISH",19089863,"2025-08-29",1,0.33,1,0.732,"High","SELL",0.288435579510406,-0.0623925529653206,2,-0.0876836322456809,"Poor",0.170966357458383,0.564162573590875,0.896363284508698,2,"WEAK_HOLD_BACKTESTED",TRUE,20333
121,"BLACKBUCK","BLACKBUCK","MID_CAP",611.8,-3.41,-4.67,NA,48.7,62.1,"STRONG_BULLISH",46.03,12,6,20,62.86,1239643707.35,"WEAK_HOLD",2025-09-02,636.75,3.44,9.1,40.49,70,69.8,"STRONG_BULLISH",1510128,"2025-08-29",1,0.7,1,0.88,"Very High","BUY",0.765894267847761,0.169143118010834,6,0.722507375004557,"Good",0.115108227939345,2.2312096132664,1.57359254232142,6,"STRONG_BUY_BACKTESTED",TRUE,20333
258,"ANANTRAJ","ANANTRAJ","SMALL_CAP",538.2,3.27,1.21,NA,48.7,47.7,"BEARISH",8.91,4,16,15,51.15,572496244.15,"WEAK_HOLD",2025-09-02,516.35,-0.24,-4.78,-14.81,17,34.3,"STRONG_BEARISH",809376,"2025-08-29",0.7,0.17,0.8,0.518,"Medium","SELL",0.412799602700397,-0.183367166027892,4,-0.312273572823103,"Poor",0.190477387607098,0.191721450840123,0.817126806196757,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
531,"BBL","BBL","MICRO_CAP",3029.8,1.71,1.61,NA,48.7,59.3,"BEARISH",11.33,8,9,15,50.99,188075580.6,"WEAK_HOLD",2025-09-02,2969.2,1.48,5.11,-11.25,25,54.8,"STRONG_BEARISH",36293,"2025-08-29",1,0.25,0.2,0.46,"Low","SELL",0.339850973570719,-0.110349202889483,3,-0.167158018071098,"Poor",0.29455342059955,0.576890891930088,0.855580340791494,3,"SELL_BACKTESTED",TRUE,20333
548,"CCL","CCL","MICRO_CAP",923.6,2.06,6.39,NA,48.7,61.3,"STRONG_BULLISH",21.25,7,11,15,55.23,174528405.7,"WEAK_HOLD",2025-09-02,871.5,2.07,-5.32,-1.12,65,49.3,"STRONG_BULLISH",125828,"2025-08-29",1,0.65,0.6,0.74,"High","BUY",0.731918549956754,0.138888431200758,12,0.518082960153911,"Good",0.143682271440048,2.57765660213772,1.80774804577231,12,"BUY_BACKTESTED",TRUE,20333
822,"INDNIPPON","INDNIPPON","MICRO_CAP",829.65,4.26,5.99,NA,48.7,61.5,"BULLISH",21.05,12,14,0,NA,73022642.5,"WEAK_HOLD",2025-09-02,800.25,3.6,-0.3,3.34,80,53.8,"STRONG_BULLISH",20283,"2025-08-29",1,0.8,0.2,0.68,"Medium","STRONG_BUY",0.755519769107923,0.140095231682062,11,0.573032965368499,"Good",0.238725642685313,2.28005881479476,2.9059075594414,11,"HOLD_BACKTESTED",TRUE,20333
1674,"BALKRISHNA","BALKRISHNA","MICRO_CAP",22.57,2.22,3.06,NA,48.7,61.7,"BULLISH",14.09,9,14,15,50.18,2389509.69,"WEAK_HOLD",2025-09-02,21.35,-7.74,7.02,0.28,65,53.4,"BULLISH",632943,"2025-08-29",1,0.65,0.8,0.8,"Very High","BUY",0.641997466469184,0.114326878311113,6,0.319346562113844,"Good",0.0634030202170834,1.58406249107793,1.71640331707895,6,"STRONG_BUY_BACKTESTED",TRUE,20333
1800,"APOLSINHOT","APOLSINHOT","MICRO_CAP",1375.9,-0.55,-0.78,NA,48.7,47,"BULLISH",11.32,5,12,20,61.59,1147744.2,"WEAK_HOLD",2025-09-02,1357.7,-0.1,-4.47,-10.53,35,43.4,"BULLISH",527,"2025-08-29",1,0.35,0.2,0.5,"Low","WEAK_HOLD",0.516614360362291,-0.0134426276898011,6,-0.0278093236279758,"Poor",0.264158353349194,0.649999653967097,1.44300152803771,6,"WEAK_HOLD_BACKTESTED",TRUE,20333
130,"GARUDA","GARUDA","MID_CAP",208.59,-4.99,1.32,NA,48,60.3,"STRONG_BULLISH",75.57,16,8,0,NA,1140785902.12,"WEAK_HOLD",2025-09-02,216.33,9.66,9.38,46.22,95,66.1,"STRONG_BULLISH",7526290,"2025-08-29",1,0.95,1,0.98,"Very High","STRONG_BUY",0.820359581848606,0.336851287679747,11,1.87514197053284,"Excellent",0.085022601345554,2.64082939177752,2.18299115030095,11,"STRONG_BUY_BACKTESTED",TRUE,20333
199,"TAJGVK","TAJGVK","SMALL_CAP",430.75,5.4,1.96,NA,48,54.6,"BULLISH",11.81,10,16,0,NA,773681767.6,"WEAK_HOLD",2025-09-02,408.75,-1.17,-6.16,-3.7,35,44.4,"STRONG_BULLISH",219629,"2025-08-29",1,0.35,0.6,0.62,"Medium","WEAK_HOLD",0.423518638173118,-0.0623373024049215,3,-0.108134115918983,"Poor",0.231163716549054,0.742153294780292,0.812134425388649,3,"WEAK_HOLD_BACKTESTED",TRUE,20333
261,"DATAMATICS","DATAMATICS","SMALL_CAP",990.4,-3.02,-0.79,NA,48,56.1,"BULLISH",67.31,9,6,15,55.34,563694481.5,"WEAK_HOLD",2025-09-02,1010.35,3.32,10.44,33.27,85,59.6,"STRONG_BULLISH",715179,"2025-08-29",1,0.85,0.8,0.88,"Very High","STRONG_BUY",0.930374877899885,0.188579102698714,10,2.70849223686176,"Good",0.136446004640311,2.80863545439206,1.81358868337702,10,"STRONG_BUY_BACKTESTED",TRUE,20333
326,"BATAINDIA","BATAINDIA","MICRO_CAP",1157.4,3.76,8.68,NA,48,53,"STRONG_BEARISH",0.27,2,18,20,69.28,416826167,"WEAK_HOLD",2025-09-02,1098.1,1.73,-3.83,-11.7,22,39.9,"STRONG_BEARISH",730659,"2025-08-29",0.7,0.22,0.8,0.538,"Medium","SELL",0.377449946291745,-0.13539379570866,2,-0.217482586182716,"Poor",0.197820443101227,0.289054559194483,0.877460556523874,2,"WEAK_HOLD_BACKTESTED",TRUE,20333
330,"COFFEEDAY","COFFEEDAY","MICRO_CAP",47.68,0.97,10.99,NA,48,67.5,"BULLISH",46.92,14,6,15,55.94,411395730.03,"WEAK_HOLD",2025-09-02,50.03,17.61,26.92,25.2,77,74.9,"BULLISH",18751906,"2025-08-29",0.7,0.77,1,0.818,"Very High","BUY",0.76051290598698,0.154047908950597,12,0.643240962881373,"Good",0.123797272448428,2.07961744582281,2.7858099010773,12,"STRONG_BUY_BACKTESTED",TRUE,20333
462,"TIRUMALCHM","TIRUMALCHM","MICRO_CAP",307.5,4.43,9.18,NA,48,62.4,"BULLISH",12.14,11,14,0,NA,245771782.45,"WEAK_HOLD",2025-09-02,291.3,-1.92,0.66,-3.7,58,51.8,"STRONG_BEARISH",629690,"2025-08-29",1,0.58,0.8,0.772,"High","HOLD",0.503648038581014,0.00936616479884834,5,0.0188700066220592,"Fair",0.221809339872561,1.20882167899981,1.38954133354127,5,"BUY_BACKTESTED",TRUE,20333
516,"MANGLMCEM","MANGLMCEM","MICRO_CAP",773.15,5.13,11.24,NA,48,63.6,"BEARISH",11.12,13,14,0,NA,203608948.65,"WEAK_HOLD",2025-09-02,704.7,1.54,-4.56,-6.56,15,42.6,"STRONG_BEARISH",54577,"2025-08-29",1,0.15,0.4,0.48,"Low","SELL",0.410526853846386,-0.0545412637642585,1,-0.0925254426264318,"Poor",0.30910258544609,0.780030806642026,0.752675820421427,1,"SELL_BACKTESTED",TRUE,20333
770,"CYIENTDLM","CYIENTDLM","MICRO_CAP",434.55,2.07,1.46,NA,48,46.8,"BEARISH",-0.57,2,14,25,71.54,86929612.55,"WEAK_HOLD",2025-09-02,422.95,1.05,-4.44,-12.59,7,38.3,"STRONG_BEARISH",49037,"2025-08-29",0.7,0.07,0.2,0.298,"Low","SELL",0.419667540956289,-0.169924492854625,2,-0.292805425935733,"Poor",0.372752980911173,0.608430079952814,0.711380668706261,2,"SELL_BACKTESTED",TRUE,20333
949,"ASIANENE","ASIANENE","MICRO_CAP",356.5,-0.13,-3.1,NA,48,57.7,"STRONG_BULLISH",24.81,9,2,25,75.48,47488890.5,"WEAK_HOLD",2025-09-02,369.15,2.34,6.09,26.12,85,65,"STRONG_BULLISH",323159,"2025-08-29",1,0.85,0.6,0.82,"Very High","STRONG_BUY",0.928866925090551,0.205583111941814,15,2.8901198521717,"Excellent",0.062138960766606,2.70785541110672,1.51041927316692,15,"STRONG_BUY_BACKTESTED",TRUE,20333
1015,"RUCHIRA","RUCHIRA","MICRO_CAP",149.77,2.32,2,NA,48,64.3,"STRONG_BULLISH",14.42,12,20,0,NA,36604410.03,"WEAK_HOLD",2025-09-02,144.69,-0.01,2.41,3.31,65,57.7,"STRONG_BULLISH",101174,"2025-08-29",1,0.65,0.6,0.74,"High","BUY",0.68801555428654,0.174914727220312,6,0.560652076164594,"Good",0.241652394458652,1.71622585540172,1.62955190129578,6,"BUY_BACKTESTED",TRUE,20333
1154,"CANTABIL","CANTABIL","MICRO_CAP",258.75,-0.37,0.12,NA,48,51.4,"BULLISH",5.26,2,12,20,60.3,24208693.9,"WEAK_HOLD",2025-09-02,251.7,-0.81,-0.63,-11.39,25,43.8,"STRONG_BEARISH",99941,"2025-08-29",1,0.25,0.4,0.52,"Medium","SELL",0.327089508250356,-0.0641413404257037,1,-0.0953192753153972,"Poor",0.223079596413299,0.740053833578713,0.557074258546345,1,"WEAK_HOLD_BACKTESTED",TRUE,20333
1960,"DAMODARIND","DAMODARIND","MICRO_CAP",36.23,2.87,0.5,NA,48,49.6,"BEARISH",4.06,1,15,25,71.59,374411.08,"WEAK_HOLD",2025-09-02,36.11,0.31,-0.17,-5.35,30,47.8,"STRONG_BEARISH",1280,"2025-08-29",1,0.3,0.2,0.48,"Low","SELL",0.34623212646693,-0.0729655074188486,4,-0.111607667450116,"Poor",0.342102889064699,0.673400364397094,0.855590967996977,4,"SELL_BACKTESTED",TRUE,20333
33,"BALRAMCHIN","BALRAMCHIN","LARGE_CAP",566.85,4.65,1.46,NA,47.3,49,"BULLISH",-0.89,5,14,20,69.75,2983846790.05,"WEAK_HOLD",2025-09-02,536.2,-2.5,-6.38,-13.5,27,35.3,"STRONG_BULLISH",197489,"2025-08-29",0.7,0.27,0.6,0.498,"Low","SELL",0.337537258723751,-0.170879768230952,2,-0.257946232420179,"Poor",0.266702723875642,0.492571915313602,1.10972061294597,2,"SELL_BACKTESTED",TRUE,20333
38,"ATHERENERG","ATHERENERG","LARGE_CAP",496.7,2.03,15.11,NA,47.3,80.1,"BULLISH",58.68,14,2,20,63.36,2821957841.5,"WEAK_HOLD",2025-09-02,450.15,4.64,3.26,32.46,72,72.1,"BULLISH",3123592,"2025-08-29",0.7,0.72,1,0.798,"High","BUY",0.660081271221861,0.139649727810174,6,0.41083269613344,"Good",0.189594012196176,1.98576978873461,1.9570060107857,6,"BUY_BACKTESTED",TRUE,20333
137,"BIOCON","BIOCON","MID_CAP",356.1,1.01,-0.61,NA,47.3,44.3,"BEARISH",5.13,2,15,15,58.99,1078829762.75,"WEAK_HOLD",2025-09-02,348.35,-1.39,-4.26,-11.73,22,36.8,"STRONG_BEARISH",1810109,"2025-08-29",0.7,0.22,1,0.598,"Medium","SELL",0.32406440298073,-0.124869159853552,4,-0.184735291948223,"Poor",0.273770885821432,0.112813997361809,1.00109613290988,4,"WEAK_HOLD_BACKTESTED",TRUE,20333
158,"GSFC","GSFC","SMALL_CAP",214.37,4.54,7.28,NA,47.3,58.7,"STRONG_BULLISH",13.51,9,14,0,NA,993786377.6,"WEAK_HOLD",2025-09-02,197.62,0.3,-6.26,-3.54,30,42.3,"STRONG_BULLISH",826548,"2025-08-29",1,0.3,0.8,0.66,"Medium","SELL",0.382279432145879,-0.134379253152292,2,-0.217540519363161,"Poor",0.121612422761973,0.422656045621261,0.993753672204912,2,"WEAK_HOLD_BACKTESTED",TRUE,20333
182,"ARE&M","ARE&M","SMALL_CAP",1018.5,0.67,4.37,NA,47.3,65,"BEARISH",8.73,5,12,15,54.31,873961829.05,"WEAK_HOLD",2025-09-02,990.25,2.33,-0.03,0.42,35,56.7,"STRONG_BEARISH",502928,"2025-08-29",1,0.35,0.8,0.68,"Medium","WEAK_HOLD",0.532949199993163,0.0420345857390203,2,0.0900000294152263,"Fair",0.189784524892457,0.653280704049394,1.0702788347844,2,"HOLD_BACKTESTED",TRUE,20333
241,"ALKEM","ALKEM","SMALL_CAP",5246.5,-1.02,-3.24,NA,47.3,53.8,"BULLISH",13.69,7,12,15,56.97,606600410,"WEAK_HOLD",2025-09-02,5303.5,-1.35,-1.64,6.02,65,58.8,"BULLISH",115288,"2025-08-29",1,0.65,0.6,0.74,"High","BUY",0.72195354369469,0.10772406116128,7,0.387431879523733,"Good",0.165491087886039,1.09749716729857,2.62188582087401,7,"BUY_BACKTESTED",TRUE,20333
324,"DALMIASUG","DALMIASUG","MICRO_CAP",377.55,1.07,1.67,NA,47.3,53.7,"BEARISH",-1.31,5,17,20,69.58,420488070.7,"WEAK_HOLD",2025-09-02,375.2,-0.23,5.68,-6.85,30,51.9,"BULLISH",34762,"2025-08-29",1,0.3,0.2,0.48,"Low","SELL",0.28678668923676,-0.189246546081267,2,-0.265343542002527,"Poor",0.344117010943592,0.117357444297522,1.16748805132229,2,"SELL_BACKTESTED",TRUE,20333
395,"ASHAPURMIN","ASHAPURMIN","MICRO_CAP",551.7,1.73,13.71,NA,47.3,61.4,"BULLISH",37.74,9,4,15,52.76,322636898.1,"WEAK_HOLD",2025-09-02,516.05,6.84,-1.13,-2.7,90,52.9,"STRONG_BULLISH",1088986,"2025-08-29",1,0.9,1,0.96,"Very High","STRONG_BUY",0.760568788554519,0.154605069104582,15,0.645718109060256,"Good",0.073341012862511,1.80705551931169,2.85429633536842,15,"STRONG_BUY_BACKTESTED",TRUE,20333
