MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,TCPLPACK,TCPL PACKAGING LIMITED,      3384.00,      3358.00,      3394.70,      3323.50,      3345.80,                  7020523.90,2088,N, ,865,      4900.00,      3000.00
N,EQ,TDPOWERSYS,TD POWER SYSTEMS LTD.,       504.00,       504.00,       508.00,       496.00,       501.85,                202314944.95,402992,N, ,16050,       552.75,       293.00
N,EQ,TEAMLEASE,TEAMLEASE SERVICES LTD.,      1793.30,      1789.90,      1804.80,      1773.40,      1784.60,                 14867074.30,8315,N, ,2373,      3302.95,      1641.20
N,SM,TECHLABS,TRIDENT TECHLABS LIMITED,       531.65,       529.00,       558.20,       510.05,       556.90,                 34747218.75,64250,N, ,278,      1670.00,       401.05
N,EQ,TECHNOE,TECHNO ELEC & ENG CO. LTD,      1532.80,      1527.00,      1540.00,      1504.40,      1512.70,                120766492.40,79402,N, ,8681,      1822.00,       785.15
N,EQ,TEGA,TEGA INDUSTRIES LIMITED,      1799.90,      1800.00,      1867.20,      1786.10,      1846.90,                260675166.80,141820,N, ,12587,      2328.90,      1200.05
N,EQ,TEJASNET,TEJAS NETWORKS LIMITED,       589.85,       586.95,       591.95,       581.40,       583.55,                171450497.55,292296,N, ,15955,      1459.90,       542.25
N,EQ,TEMBO,TEMBO GLOBAL IND LTD,       644.15,       644.15,       667.95,       644.15,       654.60,                 40744472.70,61921,N, ,1984,       905.00,       269.00
N,EQ,TEXINFRA,TEXMACO INFRA & HOLDG LTD,        94.57,        94.90,        95.70,        93.51,        93.78,                  2557462.98,27053,N, ,732,       159.50,        85.35
N,EQ,TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,        56.08,        57.20,        57.20,        55.75,        56.19,                  1546147.88,27510,N, ,443,        78.39,        44.50
N,EQ,TEXRAIL,TEXMACO RAIL & ENG. LTD.,       137.22,       137.90,       139.00,       136.16,       136.80,                131590489.25,957889,N, ,15697,       254.65,       119.06
N,EQ,TFCILTD,TOURISM FINANCE CORP. OF,       304.90,       302.60,       306.20,       299.50,       301.05,                220283550.65,724106,N, ,6336,       316.00,       122.32
N,EQ,TGBHOTELS,TGB BANQUETS&HOTELS LTD,        11.85,        11.72,        12.07,        11.41,        11.65,                   603936.41,51408,N, ,276,        17.98,         9.05
N,EQ,THANGAMAYL,THANGAMAYIL JEWELLERY LTD,      2241.10,      2241.10,      2283.60,      2155.10,      2255.40,                249509606.70,112086,N, ,22623,      2650.00,      1523.10
N,EQ,THEINVEST,THE INVEST TRUST OF IND L,       150.69,       150.29,       154.20,       150.29,       152.74,                   928708.50,6094,N, ,967,       236.70,       111.15
N,EQ,THEJO,THEJO ENGINEERING LIMITED,      1920.00,      1911.00,      1976.00,      1891.10,      1939.30,                 11665903.70,6053,N, ,1221,      2874.00,      1446.00
N,EQ,THELEELA,SCHLOSS BANGALORE LIMITED,       396.65,       400.00,       407.25,       392.60,       399.45,                172435998.70,431294,N, ,25095,       474.40,       382.50
N,EQ,THEMISMED,THEMIS MEDICARE LTD.,        99.85,        99.96,       100.41,        98.00,        99.08,                  4360141.79,43732,N, ,1430,       317.00,        98.00
N,EQ,THERMAX,THERMAX LTD,      3186.70,      3192.00,      3223.10,      3158.90,      3207.60,                540376809.30,168858,N, ,22949,      5719.00,      2950.05
N,SM,THESL,THINKING HATS ENTER SOL L,        31.10,        32.65,        32.65,        32.65,        32.65,                    97950.00,3000,N, ,1,        61.00,        25.70
N,EQ,THOMASCOOK,THOMAS COOK (INDIA) LTD,       177.54,       178.00,       180.50,       177.00,       177.73,                233577399.35,1305536,N, ,14126,       224.50,       118.25
N,EQ,THYROCARE,THYROCARE TECH LTD,      1278.20,      1284.90,      1284.90,      1256.50,      1265.30,                 56853987.00,44810,N, ,8103,      1435.00,       658.00
N,EQ,TI,TILAKNAGAR INDUSTRIES LTD,       473.20,       475.00,       481.95,       472.40,       473.80,                312748726.40,657693,N, ,17499,       529.90,       199.53
N,EQ,TIIL,TECHNOCRAFT IND LTD,      2529.20,      2529.20,      2529.20,      2456.80,      2467.00,                 21627614.30,8676,N, ,2721,      3905.85,      2050.00
N,EQ,TIINDIA,TUBE INVEST OF INDIA LTD,      2943.40,      2943.40,      2998.90,      2897.40,      2961.60,                932725289.50,315651,N, ,33151,      4810.80,      2407.10
N,EQ,TIMETECHNO,TIME TECHNOPLAST LTD.,       458.95,       459.00,       463.70,       451.60,       456.80,                441864737.10,963346,N, ,14629,       513.55,       306.60
N,EQ,TIMKEN,TIMKEN INDIA LTD.,      2883.00,      2882.60,      2918.10,      2843.10,      2888.20,                132979551.60,46016,N, ,8998,      3958.95,      2202.00
N,EQ,TINNARUBR,TINNA RUBBER AND INFR LTD,       805.85,       808.80,       813.40,       796.15,       801.65,                 11686933.20,14570,N, ,1994,      1088.85,       795.00
N,EQ,TIPSFILMS,TIPS FILMS LIMITED,       455.25,       453.05,       455.95,       444.25,       449.30,                  2236595.65,4965,N, ,372,       747.00,       420.00
N,EQ,TIPSMUSIC,TIPS MUSIC LIMITED,       564.10,       567.00,       585.00,       563.00,       581.75,                115062096.70,199661,N, ,13549,       950.00,       551.30
N,EQ,TIRUMALCHM,THIRUMALAI CHEMICALS LTD,       297.00,       298.50,       305.00,       288.95,       291.30,                188116314.00,629690,N, ,19411,       394.95,       201.27
N,SM,TIRUPATI,SHREE TIRUPATI BALAJEE,       476.50,       500.15,       500.25,       500.15,       500.20,                   125050.00,250,N, ,2,       999.85,       452.95
N,EQ,TIRUPATIFL,TIRUPATI FORGE LIMITED,        39.93,        39.94,        40.82,        38.00,        38.65,                  8357119.03,212494,N, ,1523,        72.88,        26.50
N,EQ,TITAGARH,TITAGARH RAIL SYSTEMS LTD,       840.35,       841.50,       851.00,       823.00,       825.50,                717596389.85,858040,N, ,29040,      1509.80,       654.55
N,EQ,TMB,TAMILNAD MERCA BANK LTD,       423.55,       423.65,       425.70,       422.05,       423.40,                 10558893.30,24924,N, ,2516,       513.55,       401.00
N,EQ,TNPL,TAMILNADU NEWSPRT & PAPER,       161.03,       161.40,       166.50,       160.30,       162.42,                 34807725.47,212662,N, ,3638,       237.60,       115.50
N,EQ,TOKYOPLAST,TOKYO PLAST INTL LTD,       126.74,       125.55,       129.20,       124.00,       126.09,                  1108881.55,8758,N, ,653,       166.00,       106.24
N,EQ,TOLINS,TOLINS TYRES LIMITED,       152.68,       152.68,       158.98,       150.40,       153.21,                 19503578.08,125853,N, ,3510,       259.20,       107.72
N,EQ,TORNTPOWER,TORRENT POWER LTD,      1248.30,      1241.00,      1251.40,      1225.00,      1227.30,                533515903.40,430488,N, ,28447,      2037.00,      1207.25
N,EQ,TOTAL,TOTAL TRANSPORT SYS LTD,        69.79,        73.31,        73.79,        69.00,        69.76,                   993524.46,14051,N, ,276,       104.95,        61.99
N,EQ,TOUCHWOOD,TOUCHWOOD ENTERTAIN LTD.,       100.04,       103.50,       107.99,       101.52,       104.13,                  5963067.14,57813,N, ,332,       177.59,        74.00
N,EQ,TPLPLASTEH,TPL PLASTECH LIMITED,        76.04,        75.30,        77.38,        75.30,        76.70,                  1265075.06,16501,N, ,405,       119.58,        60.01
N,EQ,TRACXN,TRACXN TECHNOLOGIES LTD,        49.88,        49.70,        49.99,        49.00,        49.57,                  6599663.38,133295,N, ,1705,        98.50,        47.32
N,EQ,TRANSRAILL,TRANSRAIL LIGHTING LTD,       758.30,       758.10,       766.00,       738.05,       742.20,                907716481.35,1205202,N, ,32575,       855.80,       394.55
N,SM,TRANSTEEL,TRANSTEEL SEATING TECH L,       123.55,       125.90,       126.00,       121.50,       122.00,                  3960100.00,32000,N, ,16,       147.10,        42.00
N,SM,TRANSWIND,TRANSWIND INFRA LIMITED,        14.30,        15.00,        15.00,        15.00,        15.00,                    60000.00,4000,N, ,1,        33.50,        13.05
N,EQ,TRANSWORLD,TRANSWORLD SHIP LINES LTD,       249.45,       251.95,       255.00,       245.50,       249.75,                  1603103.55,6435,N, ,731,       492.00,       234.12
N,EQ,TRAVELFOOD,TRAVEL FOOD SERVICES LTD,      1203.70,      1209.70,      1280.00,      1200.00,      1252.50,                505560077.00,403872,N, ,29560,      1280.00,      1008.50
N,EQ,TREEHOUSE,TREE HOUSE EDU LTD,         7.39,         7.54,         7.54,         7.25,         7.42,                   191462.00,25906,N, ,123,        23.80,         6.19
N,EQ,TREJHARA,TREJHARA SOLUTIONS LTD,       209.57,       209.87,       214.40,       200.21,       206.72,                  1879430.36,9063,N, ,922,       303.99,       168.00
N,EQ,TREL,TRANSINDIA REAL ESTATE L,        31.80,        31.90,        32.70,        31.71,        31.86,                  4245755.20,132326,N, ,1510,        52.64,        24.73
N,EQ,TRF,TRF LIMITED,       320.50,       320.00,       325.00,       310.00,       311.60,                  3157066.25,9925,N, ,735,       616.00,       285.05
N,EQ,TRIDENT,TRIDENT LIMITED,        27.50,        27.28,        27.81,        27.20,        27.37,                104149040.85,3787496,N, ,17643,        40.20,        23.11
N,SM,TRIDHYA,TRIDHYA TECH LIMITED,        17.30,        17.00,        17.00,        16.60,        16.90,                   304050.00,18000,N, ,6,        44.40,        16.60
N,EQ,TRIGYN,TRIGYN TECHNOLOGIES LTD,        75.04,        75.49,        75.49,        74.00,        74.28,                  1011371.77,13561,N, ,397,       137.99,        66.60
N,EQ,TRITURBINE,TRIVENI TURBINE LIMITED,       524.00,       526.35,       529.00,       515.55,       519.10,                501915552.25,965572,N, ,30106,       885.00,       460.30
N,EQ,TRIVENI,TRIVENI ENGG. & INDS. LTD,       351.75,       357.90,       358.40,       349.10,       351.90,                177793186.20,504345,N, ,15937,       536.00,       313.10
N,SM,TRUST,TRUST FINTECH LIMITED,        61.10,        61.05,        61.05,        58.50,        58.85,                  1078920.00,18000,N, ,26,       300.60,        54.30
N,SM,TSC,TSC INDIA LIMITED,        69.50,        68.70,        72.90,        68.70,        70.00,                  6911500.00,98000,N, ,25,        79.30,        60.10
N,EQ,TTKHLTCARE,TTK HEALTHCARE LIMITED,      1169.40,      1164.50,      1216.80,      1150.00,      1158.50,                  3719850.60,3148,N, ,654,      1893.95,      1101.05
N,EQ,TTKPRESTIG,TTK PRESTIGE LTD,       647.20,       643.85,       659.95,       643.85,       656.75,                 19198990.60,29246,N, ,3905,       964.00,       582.45
N,SM,TUNWAL,TUNWAL E-MOTORS LIMITED,        28.90,        28.90,        28.95,        28.10,        28.60,                   861800.00,30000,N, ,14,        53.85,        27.25
N,EQ,TVSHLTD,TVS HOLDINGS LIMITED,     11716.00,     11667.00,     12141.00,     11650.00,     11872.00,                 50766379.00,4261,N, ,1851,     12778.00,     10400.00
N,EQ,TVSSCS,TVS SUPPLY CHAIN SOL L,       123.63,       124.29,       124.50,       121.21,       122.57,                 67108482.72,545669,N, ,11875,       217.58,       107.40
N,EQ,TVSSRICHAK,TVS SRICHAKRA LIMITED,      2874.80,      2877.90,      2885.90,      2830.60,      2838.60,                  3547100.50,1240,N, ,397,      4855.00,      2431.80
N,EQ,TVTODAY,TV TODAY NETWORK LTD,       148.31,       147.70,       150.37,       147.00,       147.59,                  7811855.61,52543,N, ,1276,       279.55,       139.92
N,EQ,TVVISION,TV VISION LIMITED,         6.44,         6.57,         6.74,         6.20,         6.26,                   239361.13,37451,N, ,128,        30.27,         3.65
N,EQ,UBL,UNITED BREWERIES LTD,      1855.60,      1860.50,      1882.00,      1836.00,      1850.10,                308706047.50,166777,N, ,16936,      2299.70,      1810.00
N,EQ,UCAL,UCAL LIMITED,       136.43,       137.46,       137.46,       133.11,       135.48,                   719315.15,5320,N, ,224,       252.40,       125.00
N,EQ,UCOBANK,UCO BANK,        28.19,        28.05,        28.47,        27.90,        28.20,                147323692.54,5230508,N, ,17339,        52.08,        26.81
N,EQ,UDS,UPDATER SERVICES LIMITED,       245.00,       246.25,       247.30,       242.00,       243.20,                 31539178.40,129181,N, ,14068,       438.60,       239.50
N,EQ,UFLEX,UFLEX LIMITED,       514.50,       514.60,       533.90,       510.10,       516.65,                 31867285.20,60986,N, ,5379,       849.90,       438.00
N,EQ,UFO,UFO MOVIEZ INDIA LTD.,        74.08,        74.60,        75.70,        72.95,        73.12,                  4323214.18,58246,N, ,1769,       131.30,        59.95
N,EQ,UGARSUGAR,THE UGAR SUGAR WORKS LTD,        42.05,        41.82,        42.00,        40.85,        41.41,                  6972322.75,168960,N, ,1595,        93.15,        38.91
N,EQ,UGROCAP,UGRO CAPITAL LIMITED,       169.98,       169.98,       176.20,       168.76,       174.74,                104872177.19,603237,N, ,5467,       271.00,       145.25
N,SM,UHTL,UNITED HEAT TRANSFER LTD,        73.00,        73.00,        73.00,        71.35,        73.00,                  2326200.00,32000,N, ,12,       128.70,        51.50
N,EQ,UJJIVANSFB,UJJIVAN SMALL FINANC BANK,        42.43,        42.43,        43.37,        42.10,        42.68,                233401273.49,5456068,N, ,23188,        51.87,        30.88
N,SM,UMA,UMA CONVERTER LIMITED,        24.70,        24.45,        24.45,        23.55,        23.55,                   476400.00,20000,N, ,5,        45.05,        23.55
N,EQ,UMESLTD,USHA MARTIN EDU & SOL LTD,         5.85,         5.61,         5.97,         5.61,         5.88,                    94784.62,16324,N, ,116,         9.13,         4.81
N,EQ,UMIYA-MRO,UMIYA BUILDCON LIMITED,        80.97,        81.91,        81.91,        78.60,        80.80,                  2563258.61,31660,N, ,1061,       126.80,        56.81
N,EQ,UNICHEMLAB,UNICHEM LABORATORIES LTD,       507.00,       507.00,       511.75,       501.70,       503.80,                  5288713.65,10456,N, ,2103,       937.95,       483.00
N,EQ,UNIDT,UNITED DRILLING TOOLS LTD,       203.21,       201.25,       204.60,       200.02,       201.87,                  2639494.56,13061,N, ,275,       294.90,       184.46
N,EQ,UNIECOM,UNICOMMERCE ESOLUTIONS L,       132.80,       132.99,       134.48,       130.15,       130.59,                 28365005.47,214948,N, ,3423,       250.65,        96.03
N,EQ,UNIENTER,UNIPHOS ENTERPRISES LTD,       152.74,       150.05,       156.89,       150.05,       152.15,                   801631.68,5228,N,XD,278,       195.50,       129.44
N,SM,UNIHEALTH,UNIHEALTH HOSPITALS LTD,       161.55,       162.00,       162.00,       161.00,       161.00,                   484000.00,3000,N, ,3,       191.00,       120.00
N,SM,UNILEX,UNILEX COLOURS AND CHEM L,        46.00,        46.00,        46.00,        46.00,        46.00,                    73600.00,1600,N, ,1,        89.00,        40.00
N,EQ,UNIONBANK,UNION BANK OF INDIA,       127.08,       127.45,       128.20,       124.64,       124.82,               1661354897.81,13165024,N, ,57131,       158.65,       100.81
