MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,SULA VINEYARDS LIMITED,       248.00,       248.60,       250.15,       245.90,       247.05,                131521588.55,530194,N, ,8499,       456.00,       243.00
N,SUMITOMO CHEM INDIA LTD,       512.10,       512.30,       514.90,       505.10,       506.55,                121194194.75,238577,N, ,7841,       665.00,       446.20
N,SUMIT WOODS LIMITED,        85.13,        85.20,        86.99,        85.20,        86.09,                  1660644.02,19240,N, ,599,       155.99,        75.23
N,SUMMIT SECURITIES LTD,      2397.90,      2417.10,      2444.00,      2306.00,      2316.10,                 53357379.40,22670,N, ,3577,      3675.00,      1380.00
N,SUNDARAM CLAYTON LIMITED,      1517.20,      1544.90,      1555.50,      1499.30,      1528.20,                 52428599.90,34635,N, ,1791,      2934.00,      1482.00
N,SUNDARAM MULTI PAP LTD,         1.91,         1.89,         1.92,         1.82,         1.90,                   873290.39,463696,N, ,517,         2.88,         1.77
N,SUNDARAM FINANCE LTD,      4687.30,      4683.60,      4696.90,      4609.40,      4640.50,                129534927.30,27920,N, ,9458,      5419.00,      3925.05
N,SUNDARAM BRAK LININGS LTD,       775.80,       776.00,       798.00,       766.00,       785.60,                  2003967.90,2555,N, ,163,      1440.00,       669.35
N,SUNDRAM FASTENERS LTD,       977.05,       984.00,       984.85,       965.15,       968.45,                 86277224.10,89003,N, ,10825,      1399.90,       831.15
N,SUNDROP BRANDS LIMITED,       756.75,       760.00,       809.95,       752.90,       767.15,                 42233857.05,53979,N, ,3937,      1152.00,       685.00
N,SUNFLAG IRON AND STEEL CO,       263.95,       263.95,       282.95,       263.15,       274.50,                204004043.25,736717,N, ,9901,       322.00,       188.15
N,SUNLITE RECYCLING IND LTD,       182.00,       164.95,       189.95,       164.95,       186.15,                  3913860.00,21600,N, ,15,       197.00,        91.00
N,SUNREST LIFESCIENCE LTD,        42.00,        42.00,        50.00,        42.00,        49.00,                  2455360.00,49600,N, ,6,        75.00,        40.15
N,SUNTECH INFRA SOLUTIONS L,        54.85,        53.70,        54.75,        52.95,        54.20,                  1452320.00,27200,N, ,17,       110.00,        46.55
N,SUNTECK REALTY LIMITED,       439.75,       440.00,       450.25,       434.15,       444.65,                199059387.20,449131,N, ,14676,       570.00,       347.00
N,SUN TV NETWORK LIMITED,       560.00,       560.10,       579.00,       556.20,       576.75,                247057931.25,431682,N, ,13320,       782.90,       518.05
N,SUPERHOUSE LIMITED,       163.46,       164.20,       165.00,       163.00,       164.21,                   531629.23,3232,N, ,191,       233.87,       129.53
N,SUPER SPINNING MILLS LTD,         9.60,         9.95,         9.95,         9.26,         9.36,                   779969.76,82561,N, ,223,        16.67,         8.36
N,SUPRAJIT ENGINEERING LTD,       437.05,       438.80,       441.00,       435.00,       438.55,                 24290881.55,55515,N, ,5289,       535.50,       350.00
N,SUPREME HOLDIN N HOSP I L,        85.27,        85.45,        85.85,        82.72,        85.27,                  6018904.20,71034,N, ,899,       116.50,        69.11
N,SUPREME INDUSTRIES LTD,      3814.20,      3819.90,      3858.50,      3811.00,      3849.30,               2028836942.60,528787,N, ,35898,      5156.75,      3095.00
N,SUPREME POWER EQUIPMENT L,       211.40,       213.00,       214.40,       205.15,       209.50,                 11531550.00,55000,N, ,95,       256.90,       100.00
N,SUPRIYA LIFESCIENCE LTD,       749.80,       750.00,       754.95,       740.00,       747.35,                104137615.80,139490,N, ,6548,       842.00,       530.05
N,SURAJ ESTATE DEVELOPERS L,       302.05,       303.00,       315.00,       297.05,       299.15,                291819746.65,953779,N, ,11847,       729.85,       263.35
N,SURAJ LIMITED,       294.90,       296.35,       298.00,       285.05,       290.35,                  6395515.00,21703,N, ,525,       530.40,       284.70
N,SURAKSHA DIAGNOSTIC LTD,       322.85,       321.95,       325.85,       316.20,       323.00,                 12264137.40,38346,N, ,1281,       449.00,       231.00
N,SURANA SOLAR LIMITED,        31.79,        32.25,        32.70,        31.79,        32.20,                  3605757.29,111870,N, ,1196,        59.20,        27.02
N,SURANA TELECOM AND POW LT,        22.14,        22.20,        22.40,        21.48,        21.65,                  3886811.87,178075,N, ,1139,        29.27,        16.30
N,SURANI STEEL TUBES LTD.,        86.00,        86.00,        86.00,        84.00,        85.00,                   119200.00,1400,N, ,7,       265.80,        75.10
N,SURYALAKSHMI COT MIL LTD,        60.72,        60.60,        63.70,        60.12,        61.72,                   708568.76,11372,N, ,175,       105.00,        54.50
N,SURYA ROSHNI LTD,       280.95,       278.00,       298.00,       278.00,       294.95,                293382946.70,1002881,N, ,22287,       719.85,       212.55
N,SURYODAY SMALL FIN BK LTD,       153.76,       154.37,       155.59,       151.51,       154.63,                 34030333.15,220950,N, ,3524,       162.95,        97.97
N,SUTLEJ TEXT & INDUS LTD,        34.35,        34.69,        35.91,        34.55,        35.76,                  1126644.87,31905,N, ,329,        77.85,        32.50
N,SUVEN LIFE SCIENCES LTD,       194.00,       194.49,       195.70,       193.02,       194.38,                 14843517.01,76443,N, ,1956,       299.99,       102.50
N,SUVIDHAA INFOSERVE LTD,         3.92,         3.91,         3.98,         3.87,         3.93,                   317706.88,80834,N, ,323,         7.87,         3.40
N,SUYOG TELEMATICS LIMITED,       782.95,       790.05,       812.95,       765.00,       771.35,                 17361072.25,22443,N, ,1379,      1968.20,       736.15
N,SUZLON ENERGY LIMITED,        56.22,        56.44,        58.78,        55.98,        58.19,               8953656563.92,154967971,N, ,221868,        74.30,        46.15
N,SHREE VASU LOGISTICS LTD,       781.85,       761.50,       788.95,       760.00,       760.55,                   612854.25,805,N, ,53,       855.70,       265.45
N,SVP GLOBAL TEXTILES LTD,         3.56,         3.51,         3.65,         3.46,         3.51,                   207994.98,59166,N, ,158,         7.41,         2.37
N,SWAN CORP LIMITED,       472.35,       470.50,       489.90,       469.05,       480.30,               1464470729.45,3034288,N, ,48028,       809.80,       362.20
N,SWARAJ SUITING LIMITED,       195.00,       195.05,       196.00,       195.00,       195.30,                  2440300.00,12500,N, ,19,       295.00,       138.50
N,SWARAJ ENGINES LTD,      4013.00,      4013.00,      4050.00,      4010.00,      4026.20,                 22583901.20,5608,N, ,1235,      4720.00,      2517.00
N,SWASTIK PIPE LIMITED,        31.20,        32.40,        32.40,        30.55,        31.70,                   264660.00,8400,N, ,7,        64.90,        28.30
N,SWELECT ENERGY SYS LTD,       821.00,       821.00,       825.10,       800.00,       807.75,                 13795132.65,17080,N, ,1703,      1278.80,       461.10
N,SWIGGY LIMITED,       422.10,       423.25,       426.60,       417.65,       418.95,               1376150918.60,3267281,N, ,51890,       617.30,       297.00
N,STRLNG & WIL REN ENE LTD,       221.89,       222.98,       226.95,       221.10,       224.64,                748447850.33,3338845,N, ,59367,       603.35,       218.45
N,SYLVAN PLYBOARD (INDIA) L,        66.00,        66.00,        66.00,        66.00,        66.00,                   264000.00,4000,N, ,2,       104.00,        55.00
N,SYMPHONY LIMITED,       899.25,       899.25,       918.00,       895.05,       914.35,                 28718409.40,31590,N, ,5131,      1672.00,       865.60
N,SYNCOM FORMU (I) LTD,        16.60,        16.60,        16.90,        16.52,        16.73,                 17766659.08,1062739,N, ,3134,        23.87,        14.10
N,SYNGENE INTERNATIONAL LTD,       657.50,       657.50,       662.65,       656.00,       659.25,                127078505.00,192741,N, ,10497,       960.60,       599.55
N,SYRMA SGS TECHNOLOGY LTD,       802.25,       808.20,       826.75,       801.20,       816.95,               1648349897.00,2020037,N, ,56352,       875.00,       370.00
N,SYSTANGO TECHNOLOGIES LTD,       234.95,       235.00,       236.95,       231.50,       234.75,                  1774080.00,7600,N, ,17,       301.30,       192.25
N,SYSTEMATIX CORP SERVICE L,       161.82,       161.00,       166.97,       161.00,       162.64,                  7223716.46,44025,N, ,961,       171.00,       126.10
N,TAINWALA CHEMICAL AND PLA,       200.95,       205.00,       205.00,       200.00,       200.74,                   532484.37,2650,N, ,140,       335.00,       186.00
N,TAJ GVK HOTELS & RESORTS,       419.00,       418.20,       422.15,       416.45,       420.55,                 38104911.95,90804,N, ,2231,       528.10,       287.15
N,TALBROS AUTO. COMP. LTD,       298.30,       297.80,       298.55,       294.10,       295.00,                 14174757.75,48009,N, ,1360,       352.70,       200.20
N,TANLA PLATFORMS LIMITED,       604.40,       607.35,       623.85,       603.90,       617.85,                417117782.10,678080,N, ,23293,       803.95,       409.35
N,TARA CHAND INFRA SOLN LTD,        86.13,        87.00,        95.40,        85.41,        92.78,                 71548043.67,778502,N, ,8966,       488.00,        46.50
N,TARC LIMITED,       144.40,       144.60,       146.50,       141.80,       143.62,                 55854002.62,391071,N, ,6969,       246.00,       103.22
N,TRANS & RECTI. LTD,       455.55,       458.95,       478.90,       457.00,       459.45,                493988089.70,1065169,N, ,38585,      1297.80,       356.00
N,TARMAT LIMITED,        52.00,        52.00,        52.73,        51.54,        51.74,                   739744.05,14209,N, ,823,        92.59,        45.10
N,TARSONS PRODUCTS LIMITED,       289.05,       287.05,       292.45,       287.05,       290.10,                 10975051.20,37828,N, ,1417,       464.30,       280.00
N,TASTY BITE EATABLES LTD,      8958.50,      8978.50,      9138.50,      8978.50,      9008.50,                  4241515.50,470,N, ,222,     12597.65,      7543.40
N,TATA CAPITAL LIMITED,       331.10,       331.90,       331.90,       325.80,       326.40,               2215626329.80,6776721,N, ,59477,       336.65,       319.05
N,TATA CHEMICALS LTD,       903.85,       907.55,       914.75,       902.10,       912.50,                437016751.25,480055,N, ,17914,      1163.85,       756.00
N,TATA COMMUNICATIONS LTD,      1906.70,      1905.10,      1918.40,      1878.30,      1909.70,                309276028.90,162596,N, ,19680,      2004.00,      1291.00
N,TATA ELXSI LIMITED,      5545.00,      5556.50,      5574.50,      5492.00,      5538.50,                448890639.50,81128,N, ,9929,      7474.00,      4700.00
N,TATA INVESTMENT CORP LTD,       821.00,       825.00,       825.00,       805.00,       812.00,               1005894046.00,1238639,N, ,26509,     11847.00,       799.00
N,TATA TECHNOLOGIES LIMITED,       695.50,       700.65,       702.90,       694.85,       701.15,                319321020.00,456431,N, ,15569,      1038.00,       597.00
N,TATVA CHIN PHARM CHEM LTD,      1349.10,      1350.10,      1418.30,      1350.10,      1366.50,                237087016.20,170673,N, ,12705,      1420.00,       621.00
N,TBI CORN LIMITED,        89.30,        89.00,        89.00,        88.00,        88.60,                  1327620.00,15000,N, ,23,       222.50,        75.20
N,TBO TEK LIMITED,      1580.80,      1578.60,      1578.60,      1526.10,      1540.90,                107435564.70,69720,N, ,9938,      1845.55,       996.00
N,TRIB BHIMJI ZAVERI LTD,       181.15,       181.87,       183.50,       181.22,       182.87,                  9787142.70,53615,N, ,843,       292.00,       155.99
N,TRANSPORT CORPN OF INDIA,      1185.90,      1185.90,      1242.00,      1185.90,      1227.60,                 86694149.00,70588,N, ,11107,      1309.00,       876.00
N,TCI EXPRESS LIMITED,       664.40,       665.00,       679.70,       664.55,       678.25,                  8656959.10,12813,N, ,914,      1013.25,       601.00
N,TCI FINANCE LTD,        12.31,        12.50,        12.60,        11.50,        12.10,                   130788.77,10768,N, ,307,        20.14,        10.51
N,THAAI CASTING LIMITED,       130.00,       131.00,       132.00,       130.50,       130.85,                  1569880.00,12000,N, ,8,       184.00,        77.15
N,TCPL PACKAGING LIMITED,      3331.80,      3335.50,      3388.00,      3320.00,      3336.70,                 11135986.00,3326,N, ,880,      4900.00,      3000.00
